order_id,customer_id,customer_name,product_id,product_name,category,amount,city,order_date
46082,1590,Jonathan Ryan,503,Nike Shoes,Fashion,4439.64,Benjaminhaven,2023-02-04
46083,1489,Andrew Rodriguez,502,Sony Headphones,Accessories,3076.22,Paulside,2023-03-21
46084,1581,Adriana Garcia,500,iPhone 14,Electronics,1539.96,Lake Amandaport,2023-01-19
46085,1807,Curtis Hale,500,iPhone 14,Electronics,105.36,West Jason,2023-10-12
46086,1684,Thomas Reyes DDS,503,Nike Shoes,Fashion,2488.65,Roweport,2023-05-15
46087,1908,Ronald Ramsey,504,Titan Watch,Fashion,956.74,Samanthastad,2023-02-05
46088,1417,Colin Lee,504,Titan Watch,Fashion,1015.38,Lake Karen,2023-11-18
46089,1351,Donald Nelson,503,Nike Shoes,Fashion,3576.89,Walkerton,2023-04-20
46090,1032,Kyle Mitchell,502,Sony Headphones,Accessories,1674.71,North Jacob,2023-11-26
46091,1236,John Barton,504,Titan Watch,Fashion,3716.12,East Joshuashire,2023-11-15
46092,1200,Laura Haynes,503,Nike Shoes,Fashion,3850.46,Jesseborough,2023-09-05
46093,1608,Dorothy Harris,504,Titan Watch,Fashion,1282.91,South Robertfurt,2023-02-20
46094,1742,Keith Johnson,500,iPhone 14,Electronics,3731.06,New Jonathanfurt,2023-11-28
46095,1865,Peter Moreno,502,Sony Headphones,Accessories,2754.06,South Jessicastad,2023-02-02
46096,1473,Monica Banks,502,Sony Headphones,Accessories,323.54,Port Beverlyfort,2023-07-19
46097,1799,Jillian White,503,Nike Shoes,Fashion,4921.24,Reyeschester,2023-10-26
46098,1518,Jessica Hall,500,iPhone 14,Electronics,4148.76,South Adam,2023-09-11
46099,1809,Edward Hunt,500,iPhone 14,Electronics,2445.56,Lake Brianside,2023-05-03
46100,1161,Madeline Acosta,500,iPhone 14,Electronics,4811.63,Mooreberg,2023-11-16
46101,1827,Tina Wheeler,502,Sony Headphones,Accessories,517.03,Youngton,2023-05-15
46102,1107,Reginald Cole,504,Titan Watch,Fashion,2255.2,Reedstad,2023-11-30
46103,1765,Theresa Jones,502,Sony Headphones,Accessories,504.52,New Seanshire,2023-03-26
46104,1575,Jacob Thomas Jr.,501,Dell Laptop,Electronics,4005.84,Port Edgar,2023-01-31
46105,1584,Jennifer Lindsey,503,Nike Shoes,Fashion,2220.63,New Kiaraview,2023-09-08
46106,1190,Barbara Johnson,502,Sony Headphones,Accessories,3381.41,Amyfort,2023-11-16
46107,1456,Alexander Medina,501,Dell Laptop,Electronics,1013.9,Lake Suzanne,2023-05-25
46108,1432,Caleb Brown,500,iPhone 14,Electronics,4556.61,Jimenezfort,2023-11-19
46109,1802,Cynthia Neal,504,Titan Watch,Fashion,523.18,Kelseyburgh,2023-02-08
46110,1827,Tina Wheeler,500,iPhone 14,Electronics,1135.64,Youngton,2023-03-04
46111,1422,Michael Harrison,501,Dell Laptop,Electronics,3077.05,Huntfort,2023-05-02
46112,1815,Andrea Jackson,504,Titan Watch,Fashion,2235.81,New Joshuatown,2023-07-17
46113,1812,Emily Edwards,504,Titan Watch,Fashion,752.4,Port Tammy,2023-07-21
46114,1507,Courtney Olsen,501,Dell Laptop,Electronics,1392.12,Heathermouth,2023-05-30
46115,1841,Stephanie Galloway,502,Sony Headphones,Accessories,1032.83,Daniellestad,2023-12-16
46116,1842,Elaine Kim,500,iPhone 14,Electronics,480.89,New Katherinemouth,2023-05-23
46117,1850,Tina Thompson,502,Sony Headphones,Accessories,3972.69,Jasonland,2023-01-14
46118,1518,Jessica Hall,504,Titan Watch,Fashion,4179.74,South Adam,2023-06-23
46119,1392,Daniel Williams,502,Sony Headphones,Accessories,592.14,Yodermouth,2023-07-18
46120,1044,Jonathon Tran,500,iPhone 14,Electronics,736.43,Lake Jennifer,2023-06-22
46121,1887,Michael Cruz,502,Sony Headphones,Accessories,4962.85,New Maria,2023-04-27
46122,1766,Jonathan Ramirez,502,Sony Headphones,Accessories,624.96,Kariburgh,2023-12-18
46123,1834,Andrea Chang,504,Titan Watch,Fashion,3217.36,Jordanshire,2023-12-17
46124,1192,Mark Williams,502,Sony Headphones,Accessories,4444.33,Rochaburgh,2023-12-14
46125,1991,Taylor Smith,503,Nike Shoes,Fashion,4540.82,Karenhaven,2023-11-26
46126,1076,Penny Dyer,503,Nike Shoes,Fashion,3443.38,New Tamara,2023-06-16
46127,1253,Janice Martin,502,Sony Headphones,Accessories,1701.62,Lake Christopherburgh,2023-10-16
46128,1531,Hannah Roberts,502,Sony Headphones,Accessories,4337.19,Bellside,2023-10-18
46129,1553,George Williams Jr.,503,Nike Shoes,Fashion,3446.88,Lake Sharon,2023-06-30
46130,1598,Penny Gordon,500,iPhone 14,Electronics,3989.08,Brianhaven,2023-09-18
46131,1738,Dustin Porter,502,Sony Headphones,Accessories,1441.87,Gibsonbury,2023-10-31
46132,1925,Eduardo Fletcher,503,Nike Shoes,Fashion,2311.96,North Randallbury,2023-10-11
46133,1907,David Reyes,502,Sony Headphones,Accessories,1401.04,Ruizview,2023-05-27
46134,1543,Robert Landry,502,Sony Headphones,Accessories,2384.93,Lake Christopherfort,2023-05-30
46135,1802,Cynthia Neal,501,Dell Laptop,Electronics,2865.59,Kelseyburgh,2023-06-29
46136,1419,Jennifer Wheeler,500,iPhone 14,Electronics,371.95,New Tiffany,2023-11-03
46137,1413,Nicole Allen,501,Dell Laptop,Electronics,3963.15,North Bryan,2023-05-14
46138,1963,Jacob Brown,504,Titan Watch,Fashion,585.03,Roberttown,2023-07-31
46139,1214,James Williams,502,Sony Headphones,Accessories,1015.23,New Tammy,2023-09-03
46140,1240,John Andrews,501,Dell Laptop,Electronics,3236.32,Cherylhaven,2023-06-27
46141,1799,Jillian White,500,iPhone 14,Electronics,2170.21,Reyeschester,2023-08-26
46142,1565,Rebecca Dean,501,Dell Laptop,Electronics,1668.33,South Christiestad,2023-06-19
46143,1308,Linda Lopez,500,iPhone 14,Electronics,3270.48,Lake Christopher,2023-01-15
46144,1612,Gene Pittman,503,Nike Shoes,Fashion,2739.57,Lake Mariaside,2023-11-03
46145,1692,Christopher Ochoa,500,iPhone 14,Electronics,225.13,Robinsonville,2023-01-18
46146,1514,David Vang,503,Nike Shoes,Fashion,3519.84,North Marymouth,2023-05-05
46147,1270,Douglas Hutchinson,502,Sony Headphones,Accessories,452.61,Joyhaven,2023-07-13
46148,1070,Gabriel Luna,502,Sony Headphones,Accessories,679.34,South Jennifer,2023-11-22
46149,1368,Greg Palmer,504,Titan Watch,Fashion,2336.92,North Annport,2023-04-23
46150,1676,Melissa Aguirre,501,Dell Laptop,Electronics,3762.87,Hoffmanburgh,2023-05-29
46151,1091,Amy Stevens,500,iPhone 14,Electronics,3858.59,South Christopher,2023-08-08
46152,1627,Dr. Jeremy Frederick DDS,503,Nike Shoes,Fashion,1955.0,Jonesville,2023-04-02
46153,1844,Jeffrey Williams,500,iPhone 14,Electronics,1683.62,South Michelle,2023-05-01
46154,1585,Scott Jones,501,Dell Laptop,Electronics,905.07,Shanemouth,2023-11-30
46155,1218,Brenda Dickson,504,Titan Watch,Fashion,2493.86,Stacyton,2023-02-01
46156,1467,Yesenia White,501,Dell Laptop,Electronics,286.11,Aprilside,2023-02-08
46157,1289,Jennifer Crawford,504,Titan Watch,Fashion,2309.35,North Craig,2023-06-24
46158,1032,Kyle Mitchell,502,Sony Headphones,Accessories,1236.9,North Jacob,2023-08-12
46159,1214,James Williams,501,Dell Laptop,Electronics,3984.31,New Tammy,2023-05-10
46160,1328,Shannon Sanchez,501,Dell Laptop,Electronics,233.05,North Jasonhaven,2023-01-19
46161,1589,Karen Ferguson,502,Sony Headphones,Accessories,4657.56,Christinaport,2023-06-23
46162,1258,Cynthia Turner,500,iPhone 14,Electronics,4475.48,Jeffersonhaven,2023-04-19
46163,1736,Jeanette Bates,503,Nike Shoes,Fashion,2036.51,North Amanda,2023-08-12
46164,1824,Brandon Cuevas,502,Sony Headphones,Accessories,1503.6,South Melindaland,2023-09-27
46165,1430,Victoria Clark,500,iPhone 14,Electronics,1552.78,Biancaborough,2023-04-04
46166,1010,Donna Rivas,503,Nike Shoes,Fashion,3263.35,West Charlesshire,2023-07-30
46167,1881,Sydney Robbins,503,Nike Shoes,Fashion,496.03,Wallerbury,2023-07-17
46168,1454,Ms. Kathryn Frazier,503,Nike Shoes,Fashion,4164.45,Porterfort,2023-08-14
46169,1059,Kristen Eaton,504,Titan Watch,Fashion,3426.3,Lake Michaelhaven,2023-04-01
46170,1201,Melissa Schmitt,501,Dell Laptop,Electronics,446.52,New Johnland,2023-12-05
46171,1161,Madeline Acosta,504,Titan Watch,Fashion,3367.93,Mooreberg,2023-02-13
46172,1434,Dr. Derek Benson,504,Titan Watch,Fashion,4501.76,South Lori,2023-06-14
46173,1478,Collin Bailey,501,Dell Laptop,Electronics,2200.7,Kennedyton,2023-12-06
46174,1489,Andrew Rodriguez,503,Nike Shoes,Fashion,349.37,Paulside,2023-05-03
46175,1092,Anthony Mcgee,504,Titan Watch,Fashion,2127.36,Lake Tracystad,2023-09-12
46176,1421,Matthew Dunlap,504,Titan Watch,Fashion,2351.04,Mitchellview,2023-03-09
46177,1323,Megan Davis,503,Nike Shoes,Fashion,3469.64,East Heatherbury,2023-10-20
46178,1217,Ernest Sellers,504,Titan Watch,Fashion,4876.04,Lake Robinborough,2023-09-17
46179,1516,Kirsten Taylor,502,Sony Headphones,Accessories,3177.84,Riveraland,2023-01-12
46180,1499,Katherine Bradshaw,500,iPhone 14,Electronics,4394.07,Toddbury,2023-08-19
46181,1005,Michael Huff,502,Sony Headphones,Accessories,4630.64,Burnsland,2023-03-28
46182,1981,Jenna Ford,502,Sony Headphones,Accessories,4043.39,South Tonyafurt,2023-06-19
46183,1643,Christopher Perez,502,Sony Headphones,Accessories,345.73,East Zachary,2023-02-18
46184,1338,Brenda Jones,504,Titan Watch,Fashion,2569.86,Mariaberg,2023-05-04
46185,1548,Tyler Mullen,503,Nike Shoes,Fashion,4085.38,South Jose,2023-07-20
46186,1815,Andrea Jackson,502,Sony Headphones,Accessories,1110.67,New Joshuatown,2023-12-10
46187,1801,David Ward,501,Dell Laptop,Electronics,3280.58,Lake Zachary,2023-02-26
46188,1888,Joshua Gross,500,iPhone 14,Electronics,3222.04,South Tyler,2023-12-15
46189,1305,Chad Marks,501,Dell Laptop,Electronics,2034.55,West Davidside,2023-01-12
46190,1178,Norma Valdez,504,Titan Watch,Fashion,3725.22,Ashleymouth,2023-04-24
46191,1510,Kelly Adams,502,Sony Headphones,Accessories,817.17,West Mariatown,2023-09-04
46192,1617,Shannon Buck,503,Nike Shoes,Fashion,252.88,North Danabury,2023-12-20
46193,1144,Cynthia Hull,503,Nike Shoes,Fashion,4829.61,Catherinefurt,2023-11-05
46194,1218,Brenda Dickson,501,Dell Laptop,Electronics,4703.27,Stacyton,2023-05-22
46195,1360,Steven Jensen,504,Titan Watch,Fashion,4257.89,South Elizabethville,2023-11-14
46196,1267,Crystal Brooks,502,Sony Headphones,Accessories,2415.84,West Cynthiaville,2023-11-05
46197,1223,Matthew Vang,502,Sony Headphones,Accessories,3120.16,South Jenniferchester,2023-07-20
46198,1977,Andrea Hicks,502,Sony Headphones,Accessories,4068.11,Millerhaven,2023-01-21
46199,1320,Wendy Lane,502,Sony Headphones,Accessories,3722.54,Shafferhaven,2023-09-24
46200,1177,Katie York,502,Sony Headphones,Accessories,436.9,South Caseyton,2023-01-25
46201,1732,Shannon Harvey,503,Nike Shoes,Fashion,1157.64,East Brianville,2023-11-27
46202,1032,Kyle Mitchell,501,Dell Laptop,Electronics,401.9,North Jacob,2023-08-06
46203,1954,Samuel Jones,504,Titan Watch,Fashion,686.82,Johnsonmouth,2023-08-01
46204,1711,Ann Gomez,500,iPhone 14,Electronics,1334.45,New Hollymouth,2023-05-01
46205,1927,Stephen Thompson,504,Titan Watch,Fashion,4682.42,Lake Nicholasmouth,2023-11-22
46206,1660,Michael Mcdonald,501,Dell Laptop,Electronics,402.21,Apriltown,2023-07-18
46207,1459,James Jacobson,504,Titan Watch,Fashion,577.41,Lake Heatherfurt,2023-09-17
46208,1204,Briana Guerra,501,Dell Laptop,Electronics,2384.24,Martinezbury,2023-06-04
46209,1101,Jennifer Murphy,502,Sony Headphones,Accessories,2266.09,West Toddmouth,2023-01-03
46210,1238,Ruth Thomas,504,Titan Watch,Fashion,3714.19,Jesusfurt,2023-05-29
46211,1382,John Jackson,500,iPhone 14,Electronics,2693.8,Johnsonfort,2023-08-11
46212,1228,Adam Becker,504,Titan Watch,Fashion,1591.62,Adamsview,2023-03-12
46213,1869,Sarah Warren,503,Nike Shoes,Fashion,2516.73,North Chaseshire,2023-04-25
46214,1862,Dominic Burke,504,Titan Watch,Fashion,3094.12,Brownport,2023-12-12
46215,1603,Laura Rice,503,Nike Shoes,Fashion,2203.43,Johnsonborough,2023-12-20
46216,1183,Nicole Mathis,501,Dell Laptop,Electronics,1581.8,Mccallfurt,2023-04-07
46217,1098,Dawn Brooks,503,Nike Shoes,Fashion,4443.19,Jamieton,2023-11-24
46218,1164,Justin Hart,503,Nike Shoes,Fashion,3602.38,North Lauren,2023-05-21
46219,1953,Andrew Salazar,503,Nike Shoes,Fashion,154.04,Pollardview,2023-09-15
46220,1386,Devon Torres,504,Titan Watch,Fashion,4919.38,Gardnershire,2023-09-23
46221,1199,James Webb,501,Dell Laptop,Electronics,568.86,East Aaron,2023-04-19
46222,1481,Aaron Ramirez,503,Nike Shoes,Fashion,2088.11,Dominiqueside,2023-10-16
46223,1188,Tina Jones,500,iPhone 14,Electronics,4655.9,East Kellyton,2023-02-26
46224,1886,Heather Walker,504,Titan Watch,Fashion,904.57,New Jamieport,2023-02-02
46225,1854,Jordan Horton,502,Sony Headphones,Accessories,2079.67,Jonathonland,2023-12-02
46226,1040,James Wood,501,Dell Laptop,Electronics,955.49,Christopherchester,2023-06-28
46227,1488,Charles Lopez,500,iPhone 14,Electronics,1257.8,Palmerfort,2023-03-19
46228,1764,Lauren Wilson,503,Nike Shoes,Fashion,1715.72,Stephanieburgh,2023-01-05
46229,1366,Samantha Orr,500,iPhone 14,Electronics,3094.55,South Georgemouth,2023-10-01
46230,1067,David Moreno,503,Nike Shoes,Fashion,3678.39,Deniseview,2023-11-26
46231,1195,Lisa Miller,501,Dell Laptop,Electronics,2665.09,Port Caitlin,2023-06-09
46232,1298,Holly Johnson,503,Nike Shoes,Fashion,3059.2,Thorntonstad,2023-04-04
46233,1552,Brandon Hunter,504,Titan Watch,Fashion,768.19,Sarahchester,2023-03-18
46234,1107,Reginald Cole,504,Titan Watch,Fashion,4774.95,Reedstad,2023-09-04
46235,1684,Thomas Reyes DDS,502,Sony Headphones,Accessories,3317.34,Roweport,2023-03-14
46236,1936,Henry Davis,504,Titan Watch,Fashion,1582.65,New Lucasside,2023-05-08
46237,1677,Kristopher Stephenson,500,iPhone 14,Electronics,4308.65,East Kendratown,2023-01-17
46238,1858,Bradley Bishop,502,Sony Headphones,Accessories,330.11,South Edwardburgh,2023-05-02
46239,1458,Albert Austin,503,Nike Shoes,Fashion,1253.4,Johnsonstad,2023-06-12
46240,1310,Amy Marquez,500,iPhone 14,Electronics,1958.16,Heathershire,2023-11-20
46241,1396,Audrey Prince,502,Sony Headphones,Accessories,823.14,South Ashley,2023-03-10
46242,1141,Amy Heath,500,iPhone 14,Electronics,4587.02,Ravenbury,2023-10-29
46243,1212,Michael Morales,503,Nike Shoes,Fashion,3269.83,Lake Andrewside,2023-02-21
46244,1649,Tyler Poole,504,Titan Watch,Fashion,1119.16,West Tara,2023-06-14
46245,1710,Amy Warren,501,Dell Laptop,Electronics,2216.48,Lake Stephanieville,2023-08-15
46246,1827,Tina Wheeler,504,Titan Watch,Fashion,350.26,Youngton,2023-03-19
46247,1892,Nicholas Moore,503,Nike Shoes,Fashion,1421.78,Howardbury,2023-09-26
46248,1319,Mason Poole,500,iPhone 14,Electronics,2775.24,Ambermouth,2023-09-01
46249,1074,Melissa Williams,500,iPhone 14,Electronics,4048.87,Port William,2023-06-01
46250,1574,Anne Lee,504,Titan Watch,Fashion,2554.2,North Nathan,2023-02-19
46251,1152,Brent Jensen,500,iPhone 14,Electronics,1296.56,Shawborough,2023-09-26
46252,1080,Cindy Gallagher,501,Dell Laptop,Electronics,2382.99,Danielfurt,2023-06-26
46253,1938,Misty Yang,503,Nike Shoes,Fashion,830.59,Lake Jamesville,2023-03-20
46254,1623,Sarah Farmer,503,Nike Shoes,Fashion,3982.09,East Normafort,2023-02-13
46255,1214,James Williams,503,Nike Shoes,Fashion,195.77,New Tammy,2023-02-13
46256,1756,Kristi Powell,504,Titan Watch,Fashion,4919.68,Lake Johnny,2023-05-07
46257,1790,James Owen,502,Sony Headphones,Accessories,1566.27,South Katherineville,2023-06-07
46258,1106,Shelia Schmidt,501,Dell Laptop,Electronics,4592.92,Lynchton,2023-06-25
46259,1757,Chris Doyle,501,Dell Laptop,Electronics,871.21,Richardbury,2023-03-17
46260,1793,Gerald Smith,503,Nike Shoes,Fashion,3833.15,Bradfordmouth,2023-02-05
46261,1284,Carol Best,500,iPhone 14,Electronics,4161.77,Justinmouth,2023-07-03
46262,1262,Sandra Smith,500,iPhone 14,Electronics,796.69,Elliottton,2023-08-19
46263,1070,Gabriel Luna,502,Sony Headphones,Accessories,287.23,South Jennifer,2023-12-08
46264,1233,Justin Mays,501,Dell Laptop,Electronics,3653.65,Elizabethview,2023-04-24
46265,1535,Devin Campbell,501,Dell Laptop,Electronics,4541.76,Traciborough,2023-05-09
46266,1786,Maureen Costa,503,Nike Shoes,Fashion,4391.79,North Alexandra,2023-01-01
46267,1990,Karen Gonzalez,503,Nike Shoes,Fashion,4455.29,Keithmouth,2023-08-06
46268,1488,Charles Lopez,502,Sony Headphones,Accessories,4227.52,Palmerfort,2023-06-17
46269,1489,Andrew Rodriguez,500,iPhone 14,Electronics,1483.46,Paulside,2023-05-10
46270,1303,Michelle Carlson,502,Sony Headphones,Accessories,389.07,Greenchester,2023-10-25
46271,1089,Rachel Mathews,500,iPhone 14,Electronics,2688.46,West Kylehaven,2023-04-22
46272,1194,Rachel Rodriguez,500,iPhone 14,Electronics,2353.82,Christinaside,2023-10-15
46273,1741,Miss Ashley Walsh,501,Dell Laptop,Electronics,2300.15,Nicholsonfurt,2023-08-05
46274,1388,Cathy Mayer,501,Dell Laptop,Electronics,2099.98,East Sharon,2023-10-12
46275,1615,David Young,504,Titan Watch,Fashion,2676.46,South Deborah,2023-12-04
46276,1925,Eduardo Fletcher,503,Nike Shoes,Fashion,3644.55,North Randallbury,2023-10-08
46277,1569,Leah Torres,503,Nike Shoes,Fashion,1124.55,Charlesshire,2023-11-01
46278,1611,Joseph Calhoun,500,iPhone 14,Electronics,2485.16,Michaelville,2023-08-04
46279,1005,Michael Huff,502,Sony Headphones,Accessories,289.61,Burnsland,2023-01-12
46280,1993,Beth Hayes,500,iPhone 14,Electronics,1630.51,Wangfurt,2023-01-27
46281,1482,Adam Charles,502,Sony Headphones,Accessories,4848.75,Knightmouth,2023-08-04
46282,1219,Judy Sanchez,503,Nike Shoes,Fashion,449.81,South Matthewmouth,2023-02-18
46283,1984,Amanda Castillo,501,Dell Laptop,Electronics,2265.73,Lake Sarahside,2023-01-20
46284,1145,Amy Sullivan,501,Dell Laptop,Electronics,4359.99,Lake Julialand,2023-04-16
46285,1835,Beth Benjamin,504,Titan Watch,Fashion,4391.85,Robertburgh,2023-11-14
46286,1090,Wendy Anderson,500,iPhone 14,Electronics,515.16,Tuckerchester,2023-01-17
46287,1059,Kristen Eaton,500,iPhone 14,Electronics,4133.24,Lake Michaelhaven,2023-05-22
46288,1271,Amanda Wilson DDS,500,iPhone 14,Electronics,1618.58,East Joeberg,2023-10-11
46289,1950,John Galloway,501,Dell Laptop,Electronics,2890.04,Bauerport,2023-11-06
46290,1577,Paula Schwartz,504,Titan Watch,Fashion,1214.15,Kaylafort,2023-05-26
46291,1043,Lisa Lee,501,Dell Laptop,Electronics,3893.6,Tamarashire,2023-03-14
46292,1057,Hannah Neal,502,Sony Headphones,Accessories,2990.62,Lake Michael,2023-02-06
46293,1807,Curtis Hale,501,Dell Laptop,Electronics,4230.61,West Jason,2023-04-08
46294,1471,Wanda Hunter,500,iPhone 14,Electronics,1606.52,South Katherinefort,2023-07-05
46295,1375,Ebony Lewis,500,iPhone 14,Electronics,215.87,West Andrewside,2023-12-02
46296,1980,Jason Kim,502,Sony Headphones,Accessories,1480.02,Lake Blakeshire,2023-02-06
46297,1501,Isabella Cruz,503,Nike Shoes,Fashion,3213.69,North Annashire,2023-09-01
46298,1190,Barbara Johnson,504,Titan Watch,Fashion,2671.28,Amyfort,2023-03-22
46299,1277,Morgan Sutton,503,Nike Shoes,Fashion,2870.43,South Belinda,2023-05-20
46300,1859,Jessica Watts,502,Sony Headphones,Accessories,795.34,South Tiffany,2023-09-22
46301,1502,Desiree Green,500,iPhone 14,Electronics,2295.54,New Shawnaside,2023-05-19
46302,1080,Cindy Gallagher,504,Titan Watch,Fashion,4803.15,Danielfurt,2023-05-04
46303,1749,Nicole Gomez,501,Dell Laptop,Electronics,2357.98,Perezland,2023-08-04
46304,1354,Jessica Barnes,502,Sony Headphones,Accessories,4722.43,Gregoryton,2023-03-11
46305,1035,Stephanie Thompson,500,iPhone 14,Electronics,3296.9,Port George,2023-01-28
46306,1038,Steven Hill,503,Nike Shoes,Fashion,3828.98,Wattsfurt,2023-07-29
46307,1601,Michele Thompson,502,Sony Headphones,Accessories,1244.1,East Heatherhaven,2023-10-03
46308,1224,Sara Arnold,503,Nike Shoes,Fashion,4349.06,West Joshua,2023-04-02
46309,1534,Maurice Joseph,504,Titan Watch,Fashion,2800.62,Scottview,2023-09-01
46310,1494,Wyatt Chang,500,iPhone 14,Electronics,3115.89,Morganberg,2023-10-24
46311,1391,Jonathon Olson,504,Titan Watch,Fashion,4675.99,New Brookeland,2023-06-07
46312,1195,Lisa Miller,500,iPhone 14,Electronics,3251.79,Port Caitlin,2023-04-03
46313,1036,Perry Garcia,500,iPhone 14,Electronics,4786.88,Shahmouth,2023-02-01
46314,1798,Brian Torres,500,iPhone 14,Electronics,3250.14,North Jonathanbury,2023-05-18
46315,1001,Stacy Martin,504,Titan Watch,Fashion,748.76,Mcdonaldview,2023-06-05
46316,1054,Dawn Mathis,503,Nike Shoes,Fashion,2061.73,Stoneburgh,2023-02-28
46317,1249,Robert Hernandez,500,iPhone 14,Electronics,2597.28,Lake Abigail,2023-07-10
46318,1311,Stephen Garcia,503,Nike Shoes,Fashion,4978.31,Kennedyfort,2023-03-11
46319,1012,Eric Sanders,502,Sony Headphones,Accessories,1914.81,Priceborough,2023-10-25
46320,1100,Molly Atkinson,502,Sony Headphones,Accessories,1754.08,West Anthonyberg,2023-11-21
46321,1733,Travis Miller,502,Sony Headphones,Accessories,3421.6,New Ariel,2023-06-17
46322,1567,Meghan Campos,504,Titan Watch,Fashion,3265.45,Theresastad,2023-10-30
46323,1446,Kyle Fox,500,iPhone 14,Electronics,1687.46,Lake Kyliemouth,2023-05-06
46324,1997,Steven Allen,503,Nike Shoes,Fashion,3463.3,West Amberfurt,2023-10-31
46325,1046,Mrs. Betty Mckenzie,502,Sony Headphones,Accessories,1999.94,Lopezfort,2023-11-11
46326,1825,Jonathan Gray,504,Titan Watch,Fashion,2835.31,East Angelaville,2023-02-17
46327,1788,Gloria Thompson,503,Nike Shoes,Fashion,2269.26,Humphreytown,2023-11-06
46328,1308,Linda Lopez,500,iPhone 14,Electronics,2762.97,Lake Christopher,2023-09-07
46329,1669,William Sparks,502,Sony Headphones,Accessories,4269.38,Jonestown,2023-10-19
46330,1392,Daniel Williams,501,Dell Laptop,Electronics,1520.22,Yodermouth,2023-05-19
46331,1908,Ronald Ramsey,502,Sony Headphones,Accessories,3991.11,Samanthastad,2023-05-05
46332,1311,Stephen Garcia,504,Titan Watch,Fashion,2400.24,Kennedyfort,2023-05-12
46333,1860,Michael Golden,504,Titan Watch,Fashion,1239.26,Port Christie,2023-09-29
46334,1641,Tracy Clark,500,iPhone 14,Electronics,3145.02,Port Meghan,2023-03-19
46335,1045,Robert Reese,503,Nike Shoes,Fashion,2446.53,Lawsonburgh,2023-08-14
46336,1553,George Williams Jr.,503,Nike Shoes,Fashion,4053.42,Lake Sharon,2023-05-15
46337,1553,George Williams Jr.,503,Nike Shoes,Fashion,4914.73,Lake Sharon,2023-08-10
46338,1537,Mikayla Higgins,502,Sony Headphones,Accessories,1409.11,Johnfort,2023-08-12
46339,1893,Kenneth Williams,503,Nike Shoes,Fashion,1468.79,East Charles,2023-04-09
46340,1747,Brittney Swanson,503,Nike Shoes,Fashion,355.6,Stacyborough,2023-09-29
46341,1971,Victoria Martinez,503,Nike Shoes,Fashion,3401.63,New Chelsea,2023-01-03
46342,1370,Teresa Williamson,502,Sony Headphones,Accessories,2306.65,Lake Gary,2023-03-08
46343,1481,Aaron Ramirez,504,Titan Watch,Fashion,818.82,Dominiqueside,2023-09-13
46344,1510,Kelly Adams,503,Nike Shoes,Fashion,2750.07,West Mariatown,2023-07-26
46345,1647,Danny Kennedy,502,Sony Headphones,Accessories,4202.56,West Briana,2023-12-09
46346,1569,Leah Torres,502,Sony Headphones,Accessories,2009.5,Charlesshire,2023-09-25
46347,1885,Desiree Jackson,500,iPhone 14,Electronics,1694.04,Maryville,2023-05-11
46348,1126,Victoria Fleming,503,Nike Shoes,Fashion,1524.38,Garciaville,2023-01-21
46349,1894,Willie Brooks,500,iPhone 14,Electronics,4004.1,New Derekburgh,2023-12-01
46350,1374,Michelle Perez,500,iPhone 14,Electronics,3889.48,Port Marilynhaven,2023-08-25
46351,1512,Maria Liu,503,Nike Shoes,Fashion,3392.2,Jermainemouth,2023-04-02
46352,1994,Caroline Martin,502,Sony Headphones,Accessories,4546.58,Lake Meredithfurt,2023-01-25
46353,1765,Theresa Jones,500,iPhone 14,Electronics,2077.32,New Seanshire,2023-09-07
46354,1601,Michele Thompson,501,Dell Laptop,Electronics,3663.17,East Heatherhaven,2023-02-28
46355,1634,Ashlee Carter,501,Dell Laptop,Electronics,490.29,Weaverville,2023-07-19
46356,1824,Brandon Cuevas,504,Titan Watch,Fashion,4973.8,South Melindaland,2023-02-06
46357,1663,Andrew Hunt,500,iPhone 14,Electronics,2436.15,Port Kevinland,2023-09-02
46358,1603,Laura Rice,504,Titan Watch,Fashion,325.31,Johnsonborough,2023-06-28
46359,1174,John Stevens,502,Sony Headphones,Accessories,2959.66,Craigport,2023-12-06
46360,1109,Scott Frank,504,Titan Watch,Fashion,991.18,Caitlinport,2023-02-25
46361,1077,Mary Zimmerman,501,Dell Laptop,Electronics,4390.35,Ellismouth,2023-11-07
46362,1617,Shannon Buck,500,iPhone 14,Electronics,4637.72,North Danabury,2023-06-06
46363,1903,Jennifer Knapp,500,iPhone 14,Electronics,4194.5,Halefurt,2023-11-18
46364,1086,Eric Randolph,503,Nike Shoes,Fashion,1307.3,Jeremyborough,2023-10-30
46365,1574,Anne Lee,503,Nike Shoes,Fashion,4496.92,North Nathan,2023-06-02
46366,1444,Sarah Flores DDS,501,Dell Laptop,Electronics,3781.98,South Sylvia,2023-06-14
46367,1332,Shari Johnson,500,iPhone 14,Electronics,2133.17,North Rhondastad,2023-01-29
46368,1153,Jim Velazquez,501,Dell Laptop,Electronics,4843.0,North Brenda,2023-02-05
46369,1899,Susan Chandler,500,iPhone 14,Electronics,3937.65,Reeveston,2023-06-18
46370,1506,Destiny Gill,504,Titan Watch,Fashion,3580.63,Wrightborough,2023-09-27
46371,1554,Samuel Hodges,501,Dell Laptop,Electronics,4195.39,West Maryfort,2023-05-23
46372,1063,Timothy Craig,500,iPhone 14,Electronics,689.32,New Meghanton,2023-05-27
